:END_ID(node),:START_ID(node),:TYPE,name
27,1551,潜能,潜能
1551,27,潜能,潜能
1558,1557,英文代号,英文代号
1557,1558,干员代号,干员代号
1559,1557,日文代号,日文代号
1557,1559,干员代号,干员代号
1557,441,绘制,绘制
441,1557,绘制者,绘制者
1557,1560,配音,配音
1560,1557,配音者,配音者
116,1557,性别,性别
1557,116,干员代号,干员代号
47,1557,星座,星座
1557,47,干员代号,干员代号
48,1557,诞生月,诞生月
1557,48,干员代号,干员代号
690,1557,诞生地,诞生地
1557,690,干员代号,干员代号
576,1557,种族,种族
1557,576,干员代号,干员代号
1247,1557,身高,身高
1557,1247,干员代号,干员代号
12,1557,物理强度,物理强度
1557,12,干员代号,干员代号
120,1557,战场机动,战场机动
1557,120,干员代号,干员代号
14,1557,生理耐受,生理耐受
1557,14,干员代号,干员代号
15,1557,战术规划,战术规划
1557,15,干员代号,干员代号
123,1557,战斗技巧,战斗技巧
1557,123,干员代号,干员代号
272,1557,源石技艺适应性,源石技艺适应性
1557,272,干员代号,干员代号
18,1557,是否感染,是否感染
1557,18,干员代号,干员代号
19,1557,体细胞与源石融合率,体细胞与源石融合率
1557,19,干员代号,干员代号
215,1557,血液源石结晶密度,血液源石结晶密度
1557,215,干员代号,干员代号
1561,1557,信物,信物
1557,1561,干员代号,干员代号
22,1557,职业,职业
1557,22,干员代号,干员代号
24,1557,作战范围,作战范围
1557,24,干员代号,干员代号
30,1557,再部署时长,再部署时长
1557,30,干员代号,干员代号
281,1557,初始费用,初始费用
1557,281,干员代号,干员代号
282,1557,最终费用,最终费用
1557,282,干员代号,干员代号
33,1557,最大阻挡数,最大阻挡数
1557,33,干员代号,干员代号
34,1557,攻击速度,攻击速度
1557,34,干员代号,干员代号
1562,1557,生命上限,生命上限
1557,1562,干员代号,干员代号
1563,1557,攻击力,攻击力
1557,1563,干员代号,干员代号
1564,1557,防御力,防御力
1557,1564,干员代号,干员代号
286,1557,法术抗性,法术抗性
1557,286,干员代号,干员代号
139,1557,星级,星级
1557,139,干员代号,干员代号
40,1557,限定情况,限定情况
1557,40,干员代号,干员代号
876,1557,上线时间,上线时间
1557,876,干员代号,干员代号
26,1557,特性,特性
1557,26,特性,特性
61,1557,能力标签,能力标签
1557,61,能力标签,能力标签
278,1557,能力标签,能力标签
1557,278,能力标签,能力标签
131,1557,能力标签,能力标签
1557,131,能力标签,能力标签
701,1557,活跃领域,活跃领域
1557,701,活跃领域,活跃领域
28,1557,潜能,潜能
1557,28,潜能,潜能
29,1557,潜能,潜能
1557,29,潜能,潜能
27,1557,潜能,潜能
1557,27,潜能,潜能
1566,1565,英文代号,英文代号
1565,1566,干员代号,干员代号
1567,1565,日文代号,日文代号
1565,1567,干员代号,干员代号
1565,1568,绘制,绘制
1568,1565,绘制者,绘制者
1565,1569,配音,配音
1569,1565,配音者,配音者
6,1565,性别,性别
1565,6,干员代号,干员代号
232,1565,星座,星座
1565,232,干员代号,干员代号
233,1565,诞生月,诞生月
1565,233,干员代号,干员代号
294,1565,诞生地,诞生地
1565,294,干员代号,干员代号
501,1565,种族,种族
1565,501,干员代号,干员代号
119,1565,身高,身高
1565,119,干员代号,干员代号
12,1565,物理强度,物理强度
1565,12,干员代号,干员代号
120,1565,战场机动,战场机动
1565,120,干员代号,干员代号
14,1565,生理耐受,生理耐受
1565,14,干员代号,干员代号
15,1565,战术规划,战术规划
1565,15,干员代号,干员代号
123,1565,战斗技巧,战斗技巧
1565,123,干员代号,干员代号
174,1565,源石技艺适应性,源石技艺适应性
1565,174,干员代号,干员代号
124,1565,是否感染,是否感染
1565,124,干员代号,干员代号
1570,1565,体细胞与源石融合率,体细胞与源石融合率
1565,1570,干员代号,干员代号
882,1565,血液源石结晶密度,血液源石结晶密度
1565,882,干员代号,干员代号
1571,1565,信物,信物
1565,1571,干员代号,干员代号
22,1565,职业,职业
1565,22,干员代号,干员代号
24,1565,作战范围,作战范围
1565,24,干员代号,干员代号
30,1565,再部署时长,再部署时长
1565,30,干员代号,干员代号
632,1565,初始费用,初始费用
1565,632,干员代号,干员代号
633,1565,最终费用,最终费用
1565,633,干员代号,干员代号
33,1565,最大阻挡数,最大阻挡数
1565,33,干员代号,干员代号
34,1565,攻击速度,攻击速度
1565,34,干员代号,干员代号
531,1565,生命上限,生命上限
1565,531,干员代号,干员代号
1572,1565,攻击力,攻击力
1565,1572,干员代号,干员代号
427,1565,防御力,防御力
1565,427,干员代号,干员代号
286,1565,法术抗性,法术抗性
1565,286,干员代号,干员代号
208,1565,星级,星级
1565,208,干员代号,干员代号
40,1565,限定情况,限定情况
1565,40,干员代号,干员代号
937,1565,上线时间,上线时间
1565,937,干员代号,干员代号
26,1565,特性,特性
1565,26,特性,特性
102,1565,能力标签,能力标签
1565,102,能力标签,能力标签
278,1565,能力标签,能力标签
1565,278,能力标签,能力标签
504,1565,活跃领域,活跃领域
1565,504,活跃领域,活跃领域
28,1565,潜能,潜能
1565,28,潜能,潜能
29,1565,潜能,潜能
1565,29,潜能,潜能
27,1565,潜能,潜能
1565,27,潜能,潜能
1574,1573,英文代号,英文代号
1573,1574,干员代号,干员代号
1575,1573,日文代号,日文代号
1573,1575,干员代号,干员代号
1573,490,绘制,绘制
490,1573,绘制者,绘制者
1573,1010,配音,配音
1010,1573,配音者,配音者
116,1573,性别,性别
1573,116,干员代号,干员代号
146,1573,星座,星座
1573,146,干员代号,干员代号
147,1573,诞生月,诞生月
1573,147,干员代号,干员代号
250,1573,诞生地,诞生地
1573,250,干员代号,干员代号
1576,1573,种族,种族
1573,1576,干员代号,干员代号
380,1573,身高,身高
1573,380,干员代号,干员代号
12,1573,物理强度,物理强度
1573,12,干员代号,干员代号
120,1573,战场机动,战场机动
1573,120,干员代号,干员代号
14,1573,生理耐受,生理耐受
1573,14,干员代号,干员代号
15,1573,战术规划,战术规划
1573,15,干员代号,干员代号
123,1573,战斗技巧,战斗技巧
1573,123,干员代号,干员代号
17,1573,源石技艺适应性,源石技艺适应性
1573,17,干员代号,干员代号
18,1573,是否感染,是否感染
1573,18,干员代号,干员代号
19,1573,体细胞与源石融合率,体细胞与源石融合率
1573,19,干员代号,干员代号
314,1573,血液源石结晶密度,血液源石结晶密度
1573,314,干员代号,干员代号
1577,1573,信物,信物
1573,1577,干员代号,干员代号
128,1573,职业,职业
1573,128,干员代号,干员代号
24,1573,作战范围,作战范围
1573,24,干员代号,干员代号
30,1573,再部署时长,再部署时长
1573,30,干员代号,干员代号
321,1573,初始费用,初始费用
1573,321,干员代号,干员代号
322,1573,最终费用,最终费用
1573,322,干员代号,干员代号
33,1573,最大阻挡数,最大阻挡数
1573,33,干员代号,干员代号
222,1573,攻击速度,攻击速度
1573,222,干员代号,干员代号
1448,1573,生命上限,生命上限
1573,1448,干员代号,干员代号
1278,1573,攻击力,攻击力
1573,1278,干员代号,干员代号
285,1573,防御力,防御力
1573,285,干员代号,干员代号
616,1573,法术抗性,法术抗性
1573,616,干员代号,干员代号
208,1573,星级,星级
1573,208,干员代号,干员代号
40,1573,限定情况,限定情况
1573,40,干员代号,干员代号
41,1573,上线时间,上线时间
1573,41,干员代号,干员代号
301,1573,特性,特性
1573,301,特性,特性
130,1573,能力标签,能力标签
1573,130,能力标签,能力标签
23,1573,活跃领域,活跃领域
1573,23,活跃领域,活跃领域
28,1573,潜能,潜能
1573,28,潜能,潜能
29,1573,潜能,潜能
1573,29,潜能,潜能
27,1573,潜能,潜能
1573,27,潜能,潜能
1579,1578,英文代号,英文代号
1578,1579,干员代号,干员代号
1578,1580,绘制,绘制
1580,1578,绘制者,绘制者
1578,1581,配音,配音
1581,1578,配音者,配音者
116,1578,性别,性别
1578,116,干员代号,干员代号
94,1578,星座,星座
1578,94,干员代号,干员代号
95,1578,诞生月,诞生月
1578,95,干员代号,干员代号
148,1578,诞生地,诞生地
1578,148,干员代号,干员代号
149,1578,种族,种族
1578,149,干员代号,干员代号
367,1578,身高,身高
1578,367,干员代号,干员代号
12,1578,物理强度,物理强度
1578,12,干员代号,干员代号
120,1578,战场机动,战场机动
1578,120,干员代号,干员代号
14,1578,生理耐受,生理耐受
1578,14,干员代号,干员代号
15,1578,战术规划,战术规划
1578,15,干员代号,干员代号
16,1578,战斗技巧,战斗技巧
1578,16,干员代号,干员代号
174,1578,源石技艺适应性,源石技艺适应性
1578,174,干员代号,干员代号
124,1578,是否感染,是否感染
1578,124,干员代号,干员代号
236,1578,体细胞与源石融合率,体细胞与源石融合率
1578,236,干员代号,干员代号
502,1578,血液源石结晶密度,血液源石结晶密度
1578,502,干员代号,干员代号
1582,1578,信物,信物
1578,1582,干员代号,干员代号
22,1578,职业,职业
1578,22,干员代号,干员代号
24,1578,作战范围,作战范围
1578,24,干员代号,干员代号
240,1578,再部署时长,再部署时长
1578,240,干员代号,干员代号
1356,1578,初始费用,初始费用
1578,1356,干员代号,干员代号
1380,1578,最终费用,最终费用
1578,1380,干员代号,干员代号
33,1578,最大阻挡数,最大阻挡数
1578,33,干员代号,干员代号
1585,1578,攻击速度,攻击速度
1578,1585,干员代号,干员代号
1586,1578,生命上限,生命上限
1578,1586,干员代号,干员代号
1587,1578,攻击力,攻击力
1578,1587,干员代号,干员代号
1588,1578,防御力,防御力
1578,1588,干员代号,干员代号
464,1578,法术抗性,法术抗性
1578,464,干员代号,干员代号
208,1578,星级,星级
1578,208,干员代号,干员代号
140,1578,限定情况,限定情况
1578,140,干员代号,干员代号
465,1578,上线时间,上线时间
1578,465,干员代号,干员代号
1583,1578,特性,特性
1578,1583,特性,特性
1584,1578,特性,特性
1578,1584,特性,特性
278,1578,能力标签,能力标签
1578,278,能力标签,能力标签
131,1578,能力标签,能力标签
1578,131,能力标签,能力标签
155,1578,活跃领域,活跃领域
1578,155,活跃领域,活跃领域
29,1578,潜能,潜能
1578,29,潜能,潜能
27,1578,潜能,潜能
1578,27,潜能,潜能
1590,1589,英文代号,英文代号
1589,1590,干员代号,干员代号
1591,1589,日文代号,日文代号
1589,1591,干员代号,干员代号
1589,144,绘制,绘制
144,1589,绘制者,绘制者
1589,491,配音,配音
491,1589,配音者,配音者
116,1589,性别,性别
1589,116,干员代号,干员代号
250,1589,诞生地,诞生地
1589,250,干员代号,干员代号
1592,1589,种族,种族
1589,1592,干员代号,干员代号
1050,1589,身高,身高
1589,1050,干员代号,干员代号
12,1589,物理强度,物理强度
1589,12,干员代号,干员代号
120,1589,战场机动,战场机动
1589,120,干员代号,干员代号
121,1589,生理耐受,生理耐受
1589,121,干员代号,干员代号
15,1589,战术规划,战术规划
1589,15,干员代号,干员代号
16,1589,战斗技巧,战斗技巧
1589,16,干员代号,干员代号
17,1589,源石技艺适应性,源石技艺适应性
1589,17,干员代号,干员代号
124,1589,是否感染,是否感染
1589,124,干员代号,干员代号
388,1589,体细胞与源石融合率,体细胞与源石融合率
1589,388,干员代号,干员代号
176,1589,血液源石结晶密度,血液源石结晶密度
1589,176,干员代号,干员代号
1593,1589,信物,信物
1589,1593,干员代号,干员代号
196,1589,职业,职业
1589,196,干员代号,干员代号
60,1589,作战范围,作战范围
1589,60,干员代号,干员代号
30,1589,再部署时长,再部署时长
1589,30,干员代号,干员代号
201,1589,初始费用,初始费用
1589,201,干员代号,干员代号
202,1589,最终费用,最终费用
1589,202,干员代号,干员代号
203,1589,最大阻挡数,最大阻挡数
1589,203,干员代号,干员代号
204,1589,攻击速度,攻击速度
1589,204,干员代号,干员代号
1594,1589,生命上限,生命上限
1589,1594,干员代号,干员代号
694,1589,攻击力,攻击力
1589,694,干员代号,干员代号
1595,1589,防御力,防御力
1589,1595,干员代号,干员代号
71,1589,法术抗性,法术抗性
1589,71,干员代号,干员代号
184,1589,星级,星级
1589,184,干员代号,干员代号
40,1589,限定情况,限定情况
1589,40,干员代号,干员代号
41,1589,上线时间,上线时间
1589,41,干员代号,干员代号
406,1589,特性,特性
1589,406,特性,特性
198,1589,能力标签,能力标签
1589,198,能力标签,能力标签
276,1589,活跃领域,活跃领域
1589,276,活跃领域,活跃领域
29,1589,潜能,潜能
1589,29,潜能,潜能
200,1589,潜能,潜能
1589,200,潜能,潜能
27,1589,潜能,潜能
1589,27,潜能,潜能
1597,1596,英文代号,英文代号
1596,1597,干员代号,干员代号
1598,1596,日文代号,日文代号
1596,1598,干员代号,干员代号
1596,1599,绘制,绘制
1599,1596,绘制者,绘制者
1596,1600,配音,配音
1600,1596,配音者,配音者
116,1596,性别,性别
1596,116,干员代号,干员代号
656,1596,星座,星座
1596,656,干员代号,干员代号
443,1596,诞生月,诞生月
1596,443,干员代号,干员代号
527,1596,诞生地,诞生地
1596,527,干员代号,干员代号
540,1596,种族,种族
1596,540,干员代号,干员代号
380,1596,身高,身高
1596,380,干员代号,干员代号
12,1596,物理强度,物理强度
1596,12,干员代号,干员代号
120,1596,战场机动,战场机动
1596,120,干员代号,干员代号
14,1596,生理耐受,生理耐受
1596,14,干员代号,干员代号
15,1596,战术规划,战术规划
1596,15,干员代号,干员代号
16,1596,战斗技巧,战斗技巧
1596,16,干员代号,干员代号
174,1596,源石技艺适应性,源石技艺适应性
1596,174,干员代号,干员代号
18,1596,是否感染,是否感染
1596,18,干员代号,干员代号
19,1596,体细胞与源石融合率,体细胞与源石融合率
1596,19,干员代号,干员代号
334,1596,血液源石结晶密度,血液源石结晶密度
1596,334,干员代号,干员代号
1601,1596,信物,信物
1596,1601,干员代号,干员代号
22,1596,职业,职业
1596,22,干员代号,干员代号
24,1596,作战范围,作战范围
1596,24,干员代号,干员代号
30,1596,再部署时长,再部署时长
1596,30,干员代号,干员代号
1379,1596,初始费用,初始费用
1596,1379,干员代号,干员代号
789,1596,最终费用,最终费用
1596,789,干员代号,干员代号
33,1596,最大阻挡数,最大阻挡数
1596,33,干员代号,干员代号
1585,1596,攻击速度,攻击速度
1596,1585,干员代号,干员代号
1602,1596,生命上限,生命上限
1596,1602,干员代号,干员代号
1284,1596,攻击力,攻击力
1596,1284,干员代号,干员代号
1603,1596,防御力,防御力
1596,1603,干员代号,干员代号
464,1596,法术抗性,法术抗性
1596,464,干员代号,干员代号
208,1596,星级,星级
1596,208,干员代号,干员代号
40,1596,限定情况,限定情况
1596,40,干员代号,干员代号
1398,1596,上线时间,上线时间
1596,1398,干员代号,干员代号
1583,1596,特性,特性
1596,1583,特性,特性
1584,1596,特性,特性
1596,1584,特性,特性
278,1596,能力标签,能力标签
1596,278,能力标签,能力标签
198,1596,能力标签,能力标签
1596,198,能力标签,能力标签
530,1596,活跃领域,活跃领域
1596,530,活跃领域,活跃领域
28,1596,潜能,潜能
1596,28,潜能,潜能
29,1596,潜能,潜能
1596,29,潜能,潜能
27,1596,潜能,潜能
1596,27,潜能,潜能
1605,1604,英文代号,英文代号
1604,1605,干员代号,干员代号
1606,1604,日文代号,日文代号
1604,1606,干员代号,干员代号
1604,188,绘制,绘制
188,1604,绘制者,绘制者
1604,767,配音,配音
767,1604,配音者,配音者
6,1604,性别,性别
1604,6,干员代号,干员代号
77,1604,星座,星座
1604,77,干员代号,干员代号
78,1604,诞生月,诞生月
1604,78,干员代号,干员代号
332,1604,诞生地,诞生地
1604,332,干员代号,干员代号
444,1604,种族,种族
1604,444,干员代号,干员代号
1607,1604,身高,身高
1604,1607,干员代号,干员代号
194,1604,物理强度,物理强度
1604,194,干员代号,干员代号
120,1604,战场机动,战场机动
1604,120,干员代号,干员代号
121,1604,生理耐受,生理耐受
1604,121,干员代号,干员代号
15,1604,战术规划,战术规划
1604,15,干员代号,干员代号
16,1604,战斗技巧,战斗技巧
1604,16,干员代号,干员代号
457,1604,源石技艺适应性,源石技艺适应性
1604,457,干员代号,干员代号
18,1604,是否感染,是否感染
1604,18,干员代号,干员代号
19,1604,体细胞与源石融合率,体细胞与源石融合率
1604,19,干员代号,干员代号
215,1604,血液源石结晶密度,血液源石结晶密度
1604,215,干员代号,干员代号
1608,1604,信物,信物
1604,1608,干员代号,干员代号
196,1604,职业,职业
1604,196,干员代号,干员代号
60,1604,作战范围,作战范围
1604,60,干员代号,干员代号
30,1604,再部署时长,再部署时长
1604,30,干员代号,干员代号
201,1604,初始费用,初始费用
1604,201,干员代号,干员代号
202,1604,最终费用,最终费用
1604,202,干员代号,干员代号
203,1604,最大阻挡数,最大阻挡数
1604,203,干员代号,干员代号
204,1604,攻击速度,攻击速度
1604,204,干员代号,干员代号
1609,1604,生命上限,生命上限
1604,1609,干员代号,干员代号
305,1604,攻击力,攻击力
1604,305,干员代号,干员代号
1610,1604,防御力,防御力
1604,1610,干员代号,干员代号
616,1604,法术抗性,法术抗性
1604,616,干员代号,干员代号
184,1604,星级,星级
1604,184,干员代号,干员代号
40,1604,限定情况,限定情况
1604,40,干员代号,干员代号
41,1604,上线时间,上线时间
1604,41,干员代号,干员代号
406,1604,特性,特性
1604,406,特性,特性
198,1604,能力标签,能力标签
1604,198,能力标签,能力标签
337,1604,活跃领域,活跃领域
1604,337,活跃领域,活跃领域
338,1604,活跃领域,活跃领域
1604,338,活跃领域,活跃领域
29,1604,潜能,潜能
1604,29,潜能,潜能
158,1604,潜能,潜能
1604,158,潜能,潜能
27,1604,潜能,潜能
1604,27,潜能,潜能
1612,1611,英文代号,英文代号
1611,1612,干员代号,干员代号
1613,1611,日文代号,日文代号
1611,1613,干员代号,干员代号
1611,188,绘制,绘制
188,1611,绘制者,绘制者
1611,1614,配音,配音
1614,1611,配音者,配音者
6,1611,性别,性别
1611,6,干员代号,干员代号
7,1611,星座,星座
1611,7,干员代号,干员代号
8,1611,诞生月,诞生月
1611,8,干员代号,干员代号
332,1611,诞生地,诞生地
1611,332,干员代号,干员代号
1615,1611,种族,种族
1611,1615,干员代号,干员代号
641,1611,身高,身高
1611,641,干员代号,干员代号
12,1611,物理强度,物理强度
1611,12,干员代号,干员代号
13,1611,战场机动,战场机动
1611,13,干员代号,干员代号
121,1611,生理耐受,生理耐受
1611,121,干员代号,干员代号
15,1611,战术规划,战术规划
1611,15,干员代号,干员代号
123,1611,战斗技巧,战斗技巧
1611,123,干员代号,干员代号
17,1611,源石技艺适应性,源石技艺适应性
1611,17,干员代号,干员代号
18,1611,是否感染,是否感染
1611,18,干员代号,干员代号
19,1611,体细胞与源石融合率,体细胞与源石融合率
1611,19,干员代号,干员代号
215,1611,血液源石结晶密度,血液源石结晶密度
1611,215,干员代号,干员代号
1616,1611,信物,信物
1611,1616,干员代号,干员代号
316,1611,职业,职业
1611,316,干员代号,干员代号
60,1611,作战范围,作战范围
1611,60,干员代号,干员代号
30,1611,再部署时长,再部署时长
1611,30,干员代号,干员代号
341,1611,初始费用,初始费用
1611,341,干员代号,干员代号
342,1611,最终费用,最终费用
1611,342,干员代号,干员代号
323,1611,最大阻挡数,最大阻挡数
1611,323,干员代号,干员代号
324,1611,攻击速度,攻击速度
1611,324,干员代号,干员代号
1617,1611,生命上限,生命上限
1611,1617,干员代号,干员代号
436,1611,攻击力,攻击力
1611,436,干员代号,干员代号
164,1611,防御力,防御力
1611,164,干员代号,干员代号
71,1611,法术抗性,法术抗性
1611,71,干员代号,干员代号
184,1611,星级,星级
1611,184,干员代号,干员代号
40,1611,限定情况,限定情况
1611,40,干员代号,干员代号
41,1611,上线时间,上线时间
1611,41,干员代号,干员代号
320,1611,特性,特性
1611,320,特性,特性
319,1611,能力标签,能力标签
1611,319,能力标签,能力标签
198,1611,能力标签,能力标签
1611,198,能力标签,能力标签
337,1611,活跃领域,活跃领域
1611,337,活跃领域,活跃领域
338,1611,活跃领域,活跃领域
1611,338,活跃领域,活跃领域
29,1611,潜能,潜能
1611,29,潜能,潜能
200,1611,潜能,潜能
1611,200,潜能,潜能
27,1611,潜能,潜能
1611,27,潜能,潜能
1619,1618,英文代号,英文代号
1618,1619,干员代号,干员代号
1620,1618,日文代号,日文代号
1618,1620,干员代号,干员代号
1618,290,绘制,绘制
290,1618,绘制者,绘制者
1618,1621,配音,配音
1621,1618,配音者,配音者
116,1618,性别,性别
1618,116,干员代号,干员代号
269,1618,星座,星座
1618,269,干员代号,干员代号
270,1618,诞生月,诞生月
1618,270,干员代号,干员代号
479,1618,诞生地,诞生地
1618,479,干员代号,干员代号
149,1618,种族,种族
1618,149,干员代号,干员代号
251,1618,身高,身高
1618,251,干员代号,干员代号
12,1618,物理强度,物理强度
1618,12,干员代号,干员代号
120,1618,战场机动,战场机动
1618,120,干员代号,干员代号
14,1618,生理耐受,生理耐受
1618,14,干员代号,干员代号
152,1618,战术规划,战术规划
1618,152,干员代号,干员代号
16,1618,战斗技巧,战斗技巧
1618,16,干员代号,干员代号
17,1618,源石技艺适应性,源石技艺适应性
1618,17,干员代号,干员代号
18,1618,是否感染,是否感染
1618,18,干员代号,干员代号
19,1618,体细胞与源石融合率,体细胞与源石融合率
1618,19,干员代号,干员代号
657,1618,血液源石结晶密度,血液源石结晶密度
1618,657,干员代号,干员代号
1622,1618,信物,信物
1618,1622,干员代号,干员代号
59,1618,职业,职业
1618,59,干员代号,干员代号
60,1618,作战范围,作战范围
1618,60,干员代号,干员代号
30,1618,再部署时长,再部署时长
1618,30,干员代号,干员代号
179,1618,初始费用,初始费用
1618,179,干员代号,干员代号
180,1618,最终费用,最终费用
1618,180,干员代号,干员代号
323,1618,最大阻挡数,最大阻挡数
1618,323,干员代号,干员代号
324,1618,攻击速度,攻击速度
1618,324,干员代号,干员代号
1623,1618,生命上限,生命上限
1618,1623,干员代号,干员代号
1624,1618,攻击力,攻击力
1618,1624,干员代号,干员代号
1625,1618,防御力,防御力
1618,1625,干员代号,干员代号
71,1618,法术抗性,法术抗性
1618,71,干员代号,干员代号
208,1618,星级,星级
1618,208,干员代号,干员代号
40,1618,限定情况,限定情况
1618,40,干员代号,干员代号
896,1618,上线时间,上线时间
1618,896,干员代号,干员代号
1012,1618,特性,特性
1618,1012,特性,特性
61,1618,能力标签,能力标签
1618,61,能力标签,能力标签
130,1618,能力标签,能力标签
1618,130,能力标签,能力标签
446,1618,活跃领域,活跃领域
1618,446,活跃领域,活跃领域
954,1618,活跃领域,活跃领域
1618,954,活跃领域,活跃领域
28,1618,潜能,潜能
1618,28,潜能,潜能
29,1618,潜能,潜能
1618,29,潜能,潜能
27,1618,潜能,潜能
1618,27,潜能,潜能
1627,1626,英文代号,英文代号
1626,1627,干员代号,干员代号
1626,1628,绘制,绘制
1628,1626,绘制者,绘制者
1626,1629,配音,配音
1629,1626,配音者,配音者
116,1626,性别,性别
1626,116,干员代号,干员代号
7,1626,星座,星座
1626,7,干员代号,干员代号
8,1626,诞生月,诞生月
1626,8,干员代号,干员代号
49,1626,诞生地,诞生地
1626,49,干员代号,干员代号
890,1626,种族,种族
1626,890,干员代号,干员代号
367,1626,身高,身高
1626,367,干员代号,干员代号
12,1626,物理强度,物理强度
1626,12,干员代号,干员代号
120,1626,战场机动,战场机动
1626,120,干员代号,干员代号
14,1626,生理耐受,生理耐受
1626,14,干员代号,干员代号
152,1626,战术规划,战术规划
1626,152,干员代号,干员代号
16,1626,战斗技巧,战斗技巧
1626,16,干员代号,干员代号
17,1626,源石技艺适应性,源石技艺适应性
1626,17,干员代号,干员代号
18,1626,是否感染,是否感染
1626,18,干员代号,干员代号
19,1626,体细胞与源石融合率,体细胞与源石融合率
1626,19,干员代号,干员代号
215,1626,血液源石结晶密度,血液源石结晶密度
1626,215,干员代号,干员代号
1630,1626,信物,信物
1626,1630,干员代号,干员代号
316,1626,职业,职业
1626,316,干员代号,干员代号
24,1626,作战范围,作战范围
1626,24,干员代号,干员代号
30,1626,再部署时长,再部署时长
1626,30,干员代号,干员代号
321,1626,初始费用,初始费用
1626,321,干员代号,干员代号
322,1626,最终费用,最终费用
1626,322,干员代号,干员代号
33,1626,最大阻挡数,最大阻挡数
1626,33,干员代号,干员代号
222,1626,攻击速度,攻击速度
1626,222,干员代号,干员代号
1632,1626,生命上限,生命上限
1626,1632,干员代号,干员代号
1633,1626,攻击力,攻击力
1626,1633,干员代号,干员代号
384,1626,防御力,防御力
1626,384,干员代号,干员代号
71,1626,法术抗性,法术抗性
1626,71,干员代号,干员代号
184,1626,星级,星级
1626,184,干员代号,干员代号
40,1626,限定情况,限定情况
1626,40,干员代号,干员代号
1309,1626,上线时间,上线时间
1626,1309,干员代号,干员代号
1631,1626,特性,特性
1626,1631,特性,特性
319,1626,能力标签,能力标签
1626,319,能力标签,能力标签
1126,1626,能力标签,能力标签
1626,1126,能力标签,能力标签
276,1626,活跃领域,活跃领域
1626,276,活跃领域,活跃领域
422,1626,潜能,潜能
1626,422,潜能,潜能
29,1626,潜能,潜能
1626,29,潜能,潜能
27,1626,潜能,潜能
1626,27,潜能,潜能
1635,1634,英文代号,英文代号
1634,1635,干员代号,干员代号
1636,1634,日文代号,日文代号
1634,1636,干员代号,干员代号
1634,511,绘制,绘制
511,1634,绘制者,绘制者
1634,1637,配音,配音
1637,1634,配音者,配音者
6,1634,性别,性别
1634,6,干员代号,干员代号
656,1634,星座,星座
1634,656,干员代号,干员代号
443,1634,诞生月,诞生月
1634,443,干员代号,干员代号
639,1634,诞生地,诞生地
1634,639,干员代号,干员代号
172,1634,种族,种族
1634,172,干员代号,干员代号
1607,1634,身高,身高
1634,1607,干员代号,干员代号
12,1634,物理强度,物理强度
1634,12,干员代号,干员代号
120,1634,战场机动,战场机动
1634,120,干员代号,干员代号
14,1634,生理耐受,生理耐受
1634,14,干员代号,干员代号
15,1634,战术规划,战术规划
1634,15,干员代号,干员代号
123,1634,战斗技巧,战斗技巧
1634,123,干员代号,干员代号
17,1634,源石技艺适应性,源石技艺适应性
1634,17,干员代号,干员代号
124,1634,是否感染,是否感染
1634,124,干员代号,干员代号
388,1634,体细胞与源石融合率,体细胞与源石融合率
1634,388,干员代号,干员代号
816,1634,血液源石结晶密度,血液源石结晶密度
1634,816,干员代号,干员代号
1638,1634,信物,信物
1634,1638,干员代号,干员代号
316,1634,职业,职业
1634,316,干员代号,干员代号
60,1634,作战范围,作战范围
1634,60,干员代号,干员代号
30,1634,再部署时长,再部署时长
1634,30,干员代号,干员代号
321,1634,初始费用,初始费用
1634,321,干员代号,干员代号
322,1634,最终费用,最终费用
1634,322,干员代号,干员代号
323,1634,最大阻挡数,最大阻挡数
1634,323,干员代号,干员代号
324,1634,攻击速度,攻击速度
1634,324,干员代号,干员代号
1639,1634,生命上限,生命上限
1634,1639,干员代号,干员代号
1640,1634,攻击力,攻击力
1634,1640,干员代号,干员代号
1641,1634,防御力,防御力
1634,1641,干员代号,干员代号
71,1634,法术抗性,法术抗性
1634,71,干员代号,干员代号
208,1634,星级,星级
1634,208,干员代号,干员代号
40,1634,限定情况,限定情况
1634,40,干员代号,干员代号
1398,1634,上线时间,上线时间
1634,1398,干员代号,干员代号
320,1634,特性,特性
1634,320,特性,特性
319,1634,能力标签,能力标签
1634,319,能力标签,能力标签
130,1634,能力标签,能力标签
1634,130,能力标签,能力标签
643,1634,活跃领域,活跃领域
1634,643,活跃领域,活跃领域
644,1634,活跃领域,活跃领域
1634,644,活跃领域,活跃领域
28,1634,潜能,潜能
1634,28,潜能,潜能
29,1634,潜能,潜能
1634,29,潜能,潜能
27,1634,潜能,潜能
1634,27,潜能,潜能
1643,1642,英文代号,英文代号
1642,1643,干员代号,干员代号
1644,1642,日文代号,日文代号
1642,1644,干员代号,干员代号
1642,114,绘制,绘制
114,1642,绘制者,绘制者
1642,1645,配音,配音
1645,1642,配音者,配音者
6,1642,性别,性别
1642,6,干员代号,干员代号
77,1642,星座,星座
1642,77,干员代号,干员代号
78,1642,诞生月,诞生月
1642,78,干员代号,干员代号
234,1642,诞生地,诞生地
1642,234,干员代号,干员代号
213,1642,种族,种族
1642,213,干员代号,干员代号
1646,1642,身高,身高
1642,1646,干员代号,干员代号
194,1642,物理强度,物理强度
1642,194,干员代号,干员代号
